estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-0.04406,0.03881,-1.135,0.2563,gaBirth,REC_3,Birth_TPHE_C8,FALSE
-0.002122,0.1539,-0.01379,0.989,voi,REC_3,Birth_TPHE_C8,FALSE
NA,NA,NA,0.9889852591908609,anova,REC_3,Birth_TPHE_C8,NA
3.321,0.1129,29.41,0,log_alpha,REC_3,Birth_TPHE_C9,FALSE
1.093,0.16,6.828,8.615e-12,log_beta,REC_3,Birth_TPHE_C9,FALSE
0.6365,0.2731,2.331,0.01977,MODVaginal,REC_3,Birth_TPHE_C9,FALSE
0.9022,0.4922,1.833,0.06679,milk_perinatalTRUE,REC_3,Birth_TPHE_C9,FALSE
0.05219,0.03007,1.736,0.08258,milk_months,REC_3,Birth_TPHE_C9,FALSE
0.1679,0.1529,1.098,0.2722,abx_hospital,REC_3,Birth_TPHE_C9,FALSE
0.08551,0.07754,1.103,0.2701,abx_discharge,REC_3,Birth_TPHE_C9,FALSE
-0.0335,0.0372,-0.9006,0.3678,gaBirth,REC_3,Birth_TPHE_C9,FALSE
-0.1308,0.1604,-0.8157,0.4146,voi,REC_3,Birth_TPHE_C9,FALSE
NA,NA,NA,0.404183106988388,anova,REC_3,Birth_TPHE_C9,NA
3.314,0.1132,29.28,0,log_alpha,REC_3,Birth_TPHE_C10,FALSE
1.096,0.1588,6.902,5.113e-12,log_beta,REC_3,Birth_TPHE_C10,FALSE
0.6208,0.2742,2.264,0.02355,MODVaginal,REC_3,Birth_TPHE_C10,FALSE
1.137,0.5932,1.917,0.05526,milk_perinatalTRUE,REC_3,Birth_TPHE_C10,FALSE
0.0429,0.02872,1.494,0.1352,milk_months,REC_3,Birth_TPHE_C10,FALSE
0.1496,0.1532,0.9767,0.3287,abx_hospital,REC_3,Birth_TPHE_C10,FALSE
0.09458,0.07741,1.222,0.2218,abx_discharge,REC_3,Birth_TPHE_C10,FALSE
-0.04808,0.03655,-1.316,0.1883,gaBirth,REC_3,Birth_TPHE_C10,FALSE
0.09249,0.1344,0.688,0.4914,voi,REC_3,Birth_TPHE_C10,FALSE
NA,NA,NA,0.4902949437157026,anova,REC_3,Birth_TPHE_C10,NA
3.292,0.1173,28.06,0,log_alpha,REC_3,Birth_TPHE_C11,FALSE
1.111,0.16,6.944,3.817e-12,log_beta,REC_3,Birth_TPHE_C11,FALSE
0.7711,0.2974,2.593,0.009524,MODVaginal,REC_3,Birth_TPHE_C11,FALSE
1.085,0.5101,2.128,0.03336,milk_perinatalTRUE,REC_3,Birth_TPHE_C11,FALSE
0.05955,0.03088,1.928,0.05386,milk_months,REC_3,Birth_TPHE_C11,FALSE
0.0708,0.1667,0.4246,0.6711,abx_hospital,REC_3,Birth_TPHE_C11,FALSE
0.1411,0.08797,1.605,0.1086,abx_discharge,REC_3,Birth_TPHE_C11,FALSE
-0.09468,0.053900000000000003,-1.756,0.07901,gaBirth,REC_3,Birth_TPHE_C11,FALSE
-0.1874,0.1398,-1.34,0.1801,voi,REC_3,Birth_TPHE_C11,FALSE
NA,NA,NA,0.1823696543532215,anova,REC_3,Birth_TPHE_C11,NA
3.317,0.1141,29.07,0,log_alpha,REC_3,Birth_TPHE_C12,FALSE
1.088,0.1596,6.814,9.521e-12,log_beta,REC_3,Birth_TPHE_C12,FALSE
0.6409,0.3005,2.133,0.03296,MODVaginal,REC_3,Birth_TPHE_C12,FALSE
0.9155,0.5004,1.83,0.0673,milk_perinatalTRUE,REC_3,Birth_TPHE_C12,FALSE
0.04577,0.03158,1.449,0.1472,milk_months,REC_3,Birth_TPHE_C12,FALSE
0.1471,0.167,0.8808,0.3784,abx_hospital,REC_3,Birth_TPHE_C12,FALSE
0.09765,0.08211,1.189,0.2343,abx_discharge,REC_3,Birth_TPHE_C12,FALSE
-0.04879,0.05018,-0.9723,0.3309,gaBirth,REC_3,Birth_TPHE_C12,FALSE
-0.01745,0.1259,-0.1386,0.8897,voi,REC_3,Birth_TPHE_C12,FALSE
NA,NA,NA,0.888398502021476,anova,REC_3,Birth_TPHE_C12,NA
3.318,0.1081,30.69,0,log_alpha,REC_3,Birth_TPHE_C13,FALSE
1.148,0.162,7.087,1.373e-12,log_beta,REC_3,Birth_TPHE_C13,FALSE
0.658,0.2583,2.548,0.01085,MODVaginal,REC_3,Birth_TPHE_C13,FALSE
1.107,0.489,2.263,0.02364,milk_perinatalTRUE,REC_3,Birth_TPHE_C13,FALSE
0.03925,0.02779,1.413,0.1578,milk_months,REC_3,Birth_TPHE_C13,FALSE
0.08679,0.1523,0.5698,0.5688,abx_hospital,REC_3,Birth_TPHE_C13,FALSE
0.09794,0.07641,1.282,0.1999,abx_discharge,REC_3,Birth_TPHE_C13,FALSE
-0.05606,0.03618,-1.549,0.1213,gaBirth,REC_3,Birth_TPHE_C13,FALSE
-0.1719,0.1069,-1.608,0.10780000000000001,voi,REC_3,Birth_TPHE_C13,FALSE
NA,NA,NA,0.12348188049329967,anova,REC_3,Birth_TPHE_C13,NA
3.342,0.105,31.82,0,log_alpha,REC_3,Birth_TPHE_C14,FALSE
1.174,0.1616,7.264,3.746e-13,log_beta,REC_3,Birth_TPHE_C14,FALSE
0.5307,0.2478,2.142,0.0322,MODVaginal,REC_3,Birth_TPHE_C14,FALSE
1.004,0.4557,2.203,0.02762,milk_perinatalTRUE,REC_3,Birth_TPHE_C14,FALSE
0.07185,0.02908,2.471,0.01349,milk_months,REC_3,Birth_TPHE_C14,FALSE
0.2286,0.1391,1.644,0.1002,abx_hospital,REC_3,Birth_TPHE_C14,FALSE
0.1793,0.08097,2.214,0.02681,abx_discharge,REC_3,Birth_TPHE_C14,FALSE
-0.05297,0.0359,-1.475,0.1401,gaBirth,REC_3,Birth_TPHE_C14,FALSE
-0.2856,0.1223,-2.334,0.01958,voi,REC_3,Birth_TPHE_C14,FALSE
NA,NA,NA,0.019770234603568193,anova,REC_3,Birth_TPHE_C14,NA
3.292,0.1181,27.88,0,log_alpha,REC_3,Birth_TPHE_C15,FALSE
1.109,0.1607,6.9,5.186e-12,log_beta,REC_3,Birth_TPHE_C15,FALSE
0.8078,0.3253,2.483,0.01303,MODVaginal,REC_3,Birth_TPHE_C15,FALSE
1.022,0.5005,2.041,0.04124,milk_perinatalTRUE,REC_3,Birth_TPHE_C15,FALSE
0.071,0.03723,1.907,0.05651,milk_months,REC_3,Birth_TPHE_C15,FALSE
0.1522,0.1467,1.038,0.2993,abx_hospital,REC_3,Birth_TPHE_C15,FALSE
0.1323,0.08752,1.512,0.1306,abx_discharge,REC_3,Birth_TPHE_C15,FALSE
-0.1026,0.06219,-1.65,0.09892,gaBirth,REC_3,Birth_TPHE_C15,FALSE
-0.2212,0.1874,-1.18,0.2379,voi,REC_3,Birth_TPHE_C15,FALSE
NA,NA,NA,0.2513581710352759,anova,REC_3,Birth_TPHE_C15,NA
3.316,0.1143,29.02,0,log_alpha,REC_3,Birth_TPHE_C21,FALSE
1.088,0.1595,6.819,9.164e-12,log_beta,REC_3,Birth_TPHE_C21,FALSE
0.6489,0.2944,2.204,0.02754,MODVaginal,REC_3,Birth_TPHE_C21,FALSE
0.9202,0.4993,1.843,0.06532,milk_perinatalTRUE,REC_3,Birth_TPHE_C21,FALSE
0.04797,0.03347,1.433,0.1518,milk_months,REC_3,Birth_TPHE_C21,FALSE
0.1495,0.156,0.9588,0.3377,abx_hospital,REC_3,Birth_TPHE_C21,FALSE
0.09969,0.08154,1.223,0.2215,abx_discharge,REC_3,Birth_TPHE_C21,FALSE
-0.05324,0.05328,-0.9992,0.3177,gaBirth,REC_3,Birth_TPHE_C21,FALSE
-0.03495,0.1474,-0.2371,0.8126,voi,REC_3,Birth_TPHE_C21,FALSE
NA,NA,NA,0.8117026371082339,anova,REC_3,Birth_TPHE_C21,NA
3.322,0.1114,29.82,0,log_alpha,REC_3,Birth_TPHE_C22,FALSE
1.103,0.159,6.936,4.024e-12,log_beta,REC_3,Birth_TPHE_C22,FALSE
0.5766,0.2643,2.181,0.02916,MODVaginal,REC_3,Birth_TPHE_C22,FALSE
1,0.4905,2.039,0.04142,milk_perinatalTRUE,REC_3,Birth_TPHE_C22,FALSE
0.05666,0.02995,1.892,0.05854,milk_months,REC_3,Birth_TPHE_C22,FALSE
0.1491,0.1489,1.001,0.3167,abx_hospital,REC_3,Birth_TPHE_C22,FALSE
0.1082,0.07884,1.373,0.1698,abx_discharge,REC_3,Birth_TPHE_C22,FALSE
-0.0181,0.04118,-0.4397,0.6602,gaBirth,REC_3,Birth_TPHE_C22,FALSE
-0.2187,0.1956,-1.118,0.2634,voi,REC_3,Birth_TPHE_C22,FALSE
NA,NA,NA,0.26585139299551663,anova,REC_3,Birth_TPHE_C22,NA
3.317,0.114,29.09,0,log_alpha,REC_3,Birth_TPHE_C24,FALSE
1.087,0.1595,6.817,9.311e-12,log_beta,REC_3,Birth_TPHE_C24,FALSE
0.6233,0.2755,2.263,0.02364,MODVaginal,REC_3,Birth_TPHE_C24,FALSE
0.9307,0.5104,1.823,0.06826,milk_perinatalTRUE,REC_3,Birth_TPHE_C24,FALSE
0.04347,0.02893,1.503,0.1329,milk_months,REC_3,Birth_TPHE_C24,FALSE
0.1416,0.1686,0.8394,0.4012,abx_hospital,REC_3,Birth_TPHE_C24,FALSE
0.09624,0.0788,1.221,0.222,abx_discharge,REC_3,Birth_TPHE_C24,FALSE
-0.04949,0.04495,-1.101,0.2709,gaBirth,REC_3,Birth_TPHE_C24,FALSE
-0.02713,0.133,-0.204,0.8384,voi,REC_3,Birth_TPHE_C24,FALSE
NA,NA,NA,0.8382127054326454,anova,REC_3,Birth_TPHE_C24,NA
3.315,0.1143,29.01,0,log_alpha,REC_3,Birth_TPHE_C25,FALSE
1.089,0.159,6.851,7.352e-12,log_beta,REC_3,Birth_TPHE_C25,FALSE
0.6499,0.2883,2.254,0.02421,MODVaginal,REC_3,Birth_TPHE_C25,FALSE
0.9187,0.4946,1.858,0.06322,milk_perinatalTRUE,REC_3,Birth_TPHE_C25,FALSE
0.04378,0.02891,1.514,0.13,milk_months,REC_3,Birth_TPHE_C25,FALSE
0.1484,0.1571,0.9446,0.3449,abx_hospital,REC_3,Birth_TPHE_C25,FALSE
0.09151,0.07876,1.162,0.2453,abx_discharge,REC_3,Birth_TPHE_C25,FALSE
-0.04558,0.03708,-1.229,0.219,gaBirth,REC_3,Birth_TPHE_C25,FALSE
-0.03583,0.1175,-0.3048,0.7605,voi,REC_3,Birth_TPHE_C25,FALSE
NA,NA,NA,0.7596255678907017,anova,REC_3,Birth_TPHE_C25,NA
3.308,0.1143,28.93,0,log_alpha,REC_3,Birth_TPHE_C26,FALSE
1.124,0.158,7.113,1.135e-12,log_beta,REC_3,Birth_TPHE_C26,FALSE
0.8422,0.2944,2.861,0.004219,MODVaginal,REC_3,Birth_TPHE_C26,FALSE
0.7959,0.4815,1.653,0.09836,milk_perinatalTRUE,REC_3,Birth_TPHE_C26,FALSE
0.06109,0.03008,2.031,0.04224,milk_months,REC_3,Birth_TPHE_C26,FALSE
0.0554,0.1614,0.3432,0.7315,abx_hospital,REC_3,Birth_TPHE_C26,FALSE
0.09907,0.08027,1.234,0.2172,abx_discharge,REC_3,Birth_TPHE_C26,FALSE
-0.05874,0.037,-1.587,0.1124,gaBirth,REC_3,Birth_TPHE_C26,FALSE
0.211,0.1291,1.634,0.1023,voi,REC_3,Birth_TPHE_C26,FALSE
NA,NA,NA,0.10455857526843437,anova,REC_3,Birth_TPHE_C26,NA
3.322,0.1063,31.25,0,log_alpha,REC_3,Birth_TPHE_C27,FALSE
1.143,0.1631,7.006,2.456e-12,log_beta,REC_3,Birth_TPHE_C27,FALSE
0.5832,0.2561,2.277,0.02281,MODVaginal,REC_3,Birth_TPHE_C27,FALSE
0.8278,0.4709,1.758,0.07876,milk_perinatalTRUE,REC_3,Birth_TPHE_C27,FALSE
0.04267,0.02703,1.578,0.1145,milk_months,REC_3,Birth_TPHE_C27,FALSE
0.1711,0.1415,1.209,0.2267,abx_hospital,REC_3,Birth_TPHE_C27,FALSE
0.1135,0.07498,1.513,0.1302,abx_discharge,REC_3,Birth_TPHE_C27,FALSE
-0.01344,0.03872,-0.347,0.7286,gaBirth,REC_3,Birth_TPHE_C27,FALSE
0.1853,0.1229,1.509,0.1314,voi,REC_3,Birth_TPHE_C27,FALSE
NA,NA,NA,0.14662316009120224,anova,REC_3,Birth_TPHE_C27,NA
3.439,0.1059,32.46,0,log_alpha,REC_3,Discharge_TPHE_C1,FALSE
0.9721,0.1328,7.319,2.498e-13,log_beta,REC_3,Discharge_TPHE_C1,FALSE
0.1287,0.2289,0.5622,0.574,MODVaginal,REC_3,Discharge_TPHE_C1,FALSE
0.3718,0.4097,0.9075,0.3642,milk_perinatalTRUE,REC_3,Discharge_TPHE_C1,FALSE
0.06118,0.03161,1.936,0.05291,milk_months,REC_3,Discharge_TPHE_C1,FALSE
0.2414,0.08687,2.779,0.005448,abx_hospital,REC_3,Discharge_TPHE_C1,FALSE
-0.01616,0.03998,-0.4042,0.6861,abx_discharge,REC_3,Discharge_TPHE_C1,FALSE
-0.02811,0.02932,-0.9588,0.3377,gaBirth,REC_3,Discharge_TPHE_C1,FALSE
-0.1963,0.1804,-1.088,0.2765,voi,REC_3,Discharge_TPHE_C1,FALSE
NA,NA,NA,0.21691750422002087,anova,REC_3,Discharge_TPHE_C1,NA
3.454,0.09792,35.27,0,log_alpha,REC_3,Discharge_TPHE_C2,FALSE
1.025,0.1339,7.659,1.865e-14,log_beta,REC_3,Discharge_TPHE_C2,FALSE
0.1818,0.219,0.8304,0.4063,MODVaginal,REC_3,Discharge_TPHE_C2,FALSE
0.2807,0.3922,0.7157,0.4742,milk_perinatalTRUE,REC_3,Discharge_TPHE_C2,FALSE
0.04287,0.02852,1.503,0.1328,milk_months,REC_3,Discharge_TPHE_C2,FALSE
0.1638,0.0893,1.835,0.06655,abx_hospital,REC_3,Discharge_TPHE_C2,FALSE
-0.04182,0.04273,-0.9788,0.3277,abx_discharge,REC_3,Discharge_TPHE_C2,FALSE
-0.05251,0.02842,-1.847,0.0647,gaBirth,REC_3,Discharge_TPHE_C2,FALSE
-0.2491,0.1191,-2.091,0.03654,voi,REC_3,Discharge_TPHE_C2,FALSE
NA,NA,NA,0.0410844252796857,anova,REC_3,Discharge_TPHE_C2,NA
3.451,0.1014,34.03,0,log_alpha,REC_3,Discharge_TPHE_C3,FALSE
0.9735,0.1334,7.299,2.893e-13,log_beta,REC_3,Discharge_TPHE_C3,FALSE
0.1053,0.2282,0.4617,0.6443,MODVaginal,REC_3,Discharge_TPHE_C3,FALSE
0.3297,0.4136,0.7973,0.4253,milk_perinatalTRUE,REC_3,Discharge_TPHE_C3,FALSE
0.04686,0.03121,1.502,0.1332,milk_months,REC_3,Discharge_TPHE_C3,FALSE
0.2364,0.08854,2.67,0.007595,abx_hospital,REC_3,Discharge_TPHE_C3,FALSE
-0.01927,0.04107,-0.4692,0.6389,abx_discharge,REC_3,Discharge_TPHE_C3,FALSE
-0.03325,0.03068,-1.084,0.2786,gaBirth,REC_3,Discharge_TPHE_C3,FALSE
0.02048,0.1184,0.1731,0.8626,voi,REC_3,Discharge_TPHE_C3,FALSE
NA,NA,NA,0.8621611731412513,anova,REC_3,Discharge_TPHE_C3,NA
3.441,0.1049,32.82,0,log_alpha,REC_3,Discharge_TPHE_C4,FALSE
0.9688,0.1323,7.32,2.471e-13,log_beta,REC_3,Discharge_TPHE_C4,FALSE
0.1605,0.2356,0.6813,0.4957,MODVaginal,REC_3,Discharge_TPHE_C4,FALSE
0.4195,0.4144,1.012,0.3114,milk_perinatalTRUE,REC_3,Discharge_TPHE_C4,FALSE
0.05866,0.03156,1.859,0.06303,milk_months,REC_3,Discharge_TPHE_C4,FALSE
0.2293,0.08753,2.619,0.008816,abx_hospital,REC_3,Discharge_TPHE_C4,FALSE
-0.004714,0.03947,-0.1194,0.9049,abx_discharge,REC_3,Discharge_TPHE_C4,FALSE
-0.03057,0.02952,-1.035,0.3005,gaBirth,REC_3,Discharge_TPHE_C4,FALSE
-0.1826,0.1434,-1.273,0.2029,voi,REC_3,Discharge_TPHE_C4,FALSE
NA,NA,NA,0.18250569998855504,anova,REC_3,Discharge_TPHE_C4,NA
3.449,0.1017,33.9,0,log_alpha,REC_3,Discharge_TPHE_C5,FALSE
0.9716,0.1337,7.268,3.655e-13,log_beta,REC_3,Discharge_TPHE_C5,FALSE
0.1053,0.227,0.4638,0.6428,MODVaginal,REC_3,Discharge_TPHE_C5,FALSE
0.3719,0.4334,0.8581,0.3909,milk_perinatalTRUE,REC_3,Discharge_TPHE_C5,FALSE
0.04906,0.03018,1.626,0.104,milk_months,REC_3,Discharge_TPHE_C5,FALSE
0.2445,0.1011,2.419,0.01558,abx_hospital,REC_3,Discharge_TPHE_C5,FALSE
-0.01738,0.04037,-0.4304,0.6669,abx_discharge,REC_3,Discharge_TPHE_C5,FALSE
-0.03097,0.03456,-0.896,0.3702,gaBirth,REC_3,Discharge_TPHE_C5,FALSE
0.03167,0.1442,0.2196,0.8262,voi,REC_3,Discharge_TPHE_C5,FALSE
NA,NA,NA,0.8240103681664189,anova,REC_3,Discharge_TPHE_C5,NA
3.451,0.1014,34.02,0,log_alpha,REC_3,Discharge_TPHE_C6,FALSE
0.9763,0.133,7.343,2.092e-13,log_beta,REC_3,Discharge_TPHE_C6,FALSE
0.096560000000000007,0.2227,0.4336,0.6646,MODVaginal,REC_3,Discharge_TPHE_C6,FALSE
0.3837,0.4142,0.9262,0.3543,milk_perinatalTRUE,REC_3,Discharge_TPHE_C6,FALSE
0.05549,0.03081,1.801,0.0717,milk_months,REC_3,Discharge_TPHE_C6,FALSE
0.2602,0.09246,2.815,0.004885,abx_hospital,REC_3,Discharge_TPHE_C6,FALSE
-0.01795,0.03909,-0.4592,0.6461,abx_discharge,REC_3,Discharge_TPHE_C6,FALSE
-0.02859,0.02922,-0.9787,0.3277,gaBirth,REC_3,Discharge_TPHE_C6,FALSE
0.09857,0.1282,0.7691,0.4418,voi,REC_3,Discharge_TPHE_C6,FALSE
NA,NA,NA,0.45242950930499404,anova,REC_3,Discharge_TPHE_C6,NA
3.443,0.1043,33.02,0,log_alpha,REC_3,Discharge_TPHE_C8,FALSE
0.9666,0.1341,7.209,5.629e-13,log_beta,REC_3,Discharge_TPHE_C8,FALSE
0.131,0.2389,0.5485,0.5833,MODVaginal,REC_3,Discharge_TPHE_C8,FALSE
0.3738,0.4178,0.8948,0.3709,milk_perinatalTRUE,REC_3,Discharge_TPHE_C8,FALSE
0.05191,0.0315,1.648,0.09937,milk_months,REC_3,Discharge_TPHE_C8,FALSE
0.2367,0.08817,2.684,0.007274,abx_hospital,REC_3,Discharge_TPHE_C8,FALSE
-0.01574,0.04012,-0.3922,0.6949,abx_discharge,REC_3,Discharge_TPHE_C8,FALSE
-0.03217,0.0303,-1.062,0.2883,gaBirth,REC_3,Discharge_TPHE_C8,FALSE
-0.06973,0.1579,-0.4416,0.6587,voi,REC_3,Discharge_TPHE_C8,FALSE
NA,NA,NA,0.652944902375763,anova,REC_3,Discharge_TPHE_C8,NA
3.443,0.1035,33.25,0,log_alpha,REC_3,Discharge_TPHE_C9,FALSE
0.9697,0.1335,7.263,3.777e-13,log_beta,REC_3,Discharge_TPHE_C9,FALSE
0.1163,0.2283,0.5093,0.6106,MODVaginal,REC_3,Discharge_TPHE_C9,FALSE
0.3608,0.4113,0.8772,0.3804,milk_perinatalTRUE,REC_3,Discharge_TPHE_C9,FALSE
0.05475,0.03156,1.735,0.08277,milk_months,REC_3,Discharge_TPHE_C9,FALSE
0.2367,0.08684,2.725,0.006427,abx_hospital,REC_3,Discharge_TPHE_C9,FALSE
-0.01478,0.04026,-0.367,0.7136,abx_discharge,REC_3,Discharge_TPHE_C9,FALSE
-0.03135,0.02943,-1.065,0.2868,gaBirth,REC_3,Discharge_TPHE_C9,FALSE
-0.09749,0.1536,-0.6346,0.5257,voi,REC_3,Discharge_TPHE_C9,FALSE
NA,NA,NA,0.5104219938915213,anova,REC_3,Discharge_TPHE_C9,NA
3.43,0.1073,31.95,0,log_alpha,REC_3,Discharge_TPHE_C10,FALSE
0.9717,0.1325,7.335,2.22e-13,log_beta,REC_3,Discharge_TPHE_C10,FALSE
0.1368,0.2303,0.5938,0.5526,MODVaginal,REC_3,Discharge_TPHE_C10,FALSE
0.3673,0.4107,0.8943,0.3712,milk_perinatalTRUE,REC_3,Discharge_TPHE_C10,FALSE
0.05446,0.03092,1.761,0.07823,milk_months,REC_3,Discharge_TPHE_C10,FALSE
0.2339,0.08716,2.684,0.007272,abx_hospital,REC_3,Discharge_TPHE_C10,FALSE
-0.01446,0.04055,-0.3567,0.7213,abx_discharge,REC_3,Discharge_TPHE_C10,FALSE
-0.03254,0.02964,-1.098,0.2724,gaBirth,REC_3,Discharge_TPHE_C10,FALSE
-0.2253,0.2564,-0.8788,0.3795,voi,REC_3,Discharge_TPHE_C10,FALSE
NA,NA,NA,0.3257493306412613,anova,REC_3,Discharge_TPHE_C10,NA
3.47,0.09779,35.48,0,log_alpha,REC_3,Discharge_TPHE_C11,FALSE
1.021,0.1345,7.586,3.286e-14,log_beta,REC_3,Discharge_TPHE_C11,FALSE
0.1027,0.212,0.4845,0.628,MODVaginal,REC_3,Discharge_TPHE_C11,FALSE
0.331,0.3963,0.8353,0.4035,milk_perinatalTRUE,REC_3,Discharge_TPHE_C11,FALSE
0.05622,0.02872,1.958,0.05027,milk_months,REC_3,Discharge_TPHE_C11,FALSE
0.2743,0.0866,3.167,0.001539,abx_hospital,REC_3,Discharge_TPHE_C11,FALSE
-0.02435,0.03703,-0.6576,0.5108,abx_discharge,REC_3,Discharge_TPHE_C11,FALSE
-0.02601,0.02816,-0.9236,0.3557,gaBirth,REC_3,Discharge_TPHE_C11,FALSE
0.1986,0.09784,2.029,0.04242,voi,REC_3,Discharge_TPHE_C11,FALSE
NA,NA,NA,0.07081851224229108,anova,REC_3,Discharge_TPHE_C11,NA
3.45,0.1013,34.06,0,log_alpha,REC_3,Discharge_TPHE_C12,FALSE
0.9738,0.1335,7.296,2.971e-13,log_beta,REC_3,Discharge_TPHE_C12,FALSE
0.099030000000000007,0.226,0.4382,0.6612,MODVaginal,REC_3,Discharge_TPHE_C12,FALSE
0.3398,0.4089,0.831,0.406,milk_perinatalTRUE,REC_3,Discharge_TPHE_C12,FALSE
0.04865,0.03098,1.571,0.1163,milk_months,REC_3,Discharge_TPHE_C12,FALSE
0.2328,0.09045,2.574,0.01006,abx_hospital,REC_3,Discharge_TPHE_C12,FALSE
-0.01826,0.04084,-0.4471,0.6548,abx_discharge,REC_3,Discharge_TPHE_C12,FALSE
-0.03548,0.03444,-1.03,0.3029,gaBirth,REC_3,Discharge_TPHE_C12,FALSE
-0.003651,0.1143,-0.03195,0.9745,voi,REC_3,Discharge_TPHE_C12,FALSE
NA,NA,NA,0.974188155350434,anova,REC_3,Discharge_TPHE_C12,NA
3.453,0.1009,34.22,0,log_alpha,REC_3,Discharge_TPHE_C13,FALSE
0.9793,0.1343,7.292,3.058e-13,log_beta,REC_3,Discharge_TPHE_C13,FALSE
0.09799,0.2216,0.4421,0.6584,MODVaginal,REC_3,Discharge_TPHE_C13,FALSE
0.3108,0.4178,0.744,0.4569,milk_perinatalTRUE,REC_3,Discharge_TPHE_C13,FALSE
0.0472,0.0294,1.605,0.1084,milk_months,REC_3,Discharge_TPHE_C13,FALSE
0.2326,0.08519,2.73,0.006328,abx_hospital,REC_3,Discharge_TPHE_C13,FALSE
-0.02262,0.04291,-0.5271,0.5982,abx_discharge,REC_3,Discharge_TPHE_C13,FALSE
-0.03477,0.02786,-1.248,0.212,gaBirth,REC_3,Discharge_TPHE_C13,FALSE
-0.04125,0.1163,-0.3547,0.7228,voi,REC_3,Discharge_TPHE_C13,FALSE
NA,NA,NA,0.7261338940160844,anova,REC_3,Discharge_TPHE_C13,NA
3.461,0.1004,34.46,0,log_alpha,REC_3,Discharge_TPHE_C14,FALSE
0.9867,0.1342,7.353,1.938e-13,log_beta,REC_3,Discharge_TPHE_C14,FALSE
0.04701,0.2325,0.2022,0.8397,MODVaginal,REC_3,Discharge_TPHE_C14,FALSE
0.3906,0.4074,0.9588,0.3377,milk_perinatalTRUE,REC_3,Discharge_TPHE_C14,FALSE
0.04878,0.02915,1.673,0.09423,milk_months,REC_3,Discharge_TPHE_C14,FALSE
0.2262,0.0864,2.618,0.008839,abx_hospital,REC_3,Discharge_TPHE_C14,FALSE
-0.005093,0.04503,-0.1131,0.91,abx_discharge,REC_3,Discharge_TPHE_C14,FALSE
-0.03792,0.02887,-1.313,0.189,gaBirth,REC_3,Discharge_TPHE_C14,FALSE
-0.07663,0.09787,-0.783,0.4336,voi,REC_3,Discharge_TPHE_C14,FALSE
NA,NA,NA,0.4307778654799804,anova,REC_3,Discharge_TPHE_C14,NA
3.449,0.1014,34,0,log_alpha,REC_3,Discharge_TPHE_C15,FALSE
0.9727,0.1333,7.296,2.973e-13,log_beta,REC_3,Discharge_TPHE_C15,FALSE
0.07882,0.232,0.3398,0.734,MODVaginal,REC_3,Discharge_TPHE_C15,FALSE
0.3142,0.4142,0.7584,0.4482,milk_perinatalTRUE,REC_3,Discharge_TPHE_C15,FALSE
0.04923,0.02988,1.648,0.09942,milk_months,REC_3,Discharge_TPHE_C15,FALSE
0.2411,0.089,2.709,0.006749,abx_hospital,REC_3,Discharge_TPHE_C15,FALSE
-0.01451,0.04134,-0.351,0.7256,abx_discharge,REC_3,Discharge_TPHE_C15,FALSE
-0.03125,0.0304,-1.028,0.304,gaBirth,REC_3,Discharge_TPHE_C15,FALSE
0.04022,0.1114,0.3609,0.7182,voi,REC_3,Discharge_TPHE_C15,FALSE
NA,NA,NA,0.7170578929233342,anova,REC_3,Discharge_TPHE_C15,NA
3.447,0.1014,33.99,0,log_alpha,REC_3,Discharge_TPHE_C17,FALSE
0.9757,0.1334,7.311,2.645e-13,log_beta,REC_3,Discharge_TPHE_C17,FALSE
0.1091,0.2253,0.4844,0.6281,MODVaginal,REC_3,Discharge_TPHE_C17,FALSE
0.3282,0.408,0.8045,0.4211,milk_perinatalTRUE,REC_3,Discharge_TPHE_C17,FALSE
0.0485,0.02975,1.63,0.1031,milk_months,REC_3,Discharge_TPHE_C17,FALSE
0.2358,0.08578,2.749,0.005982,abx_hospital,REC_3,Discharge_TPHE_C17,FALSE
-0.01741,0.04033,-0.4316,0.666,abx_discharge,REC_3,Discharge_TPHE_C17,FALSE
-0.02838,0.03139,-0.9044,0.3658,gaBirth,REC_3,Discharge_TPHE_C17,FALSE
0.05301,0.1107,0.4787,0.6321,voi,REC_3,Discharge_TPHE_C17,FALSE
NA,NA,NA,0.6365069572585987,anova,REC_3,Discharge_TPHE_C17,NA
3.455,0.09995,34.57,0,log_alpha,REC_3,Discharge_TPHE_C21,FALSE
0.994,0.1325,7.504,6.217e-14,log_beta,REC_3,Discharge_TPHE_C21,FALSE
0.04541,0.2242,0.2026,0.8395,MODVaginal,REC_3,Discharge_TPHE_C21,FALSE
0.1863,0.4134,0.4506,0.6523,milk_perinatalTRUE,REC_3,Discharge_TPHE_C21,FALSE
0.05361,0.03012,1.78,0.07513,milk_months,REC_3,Discharge_TPHE_C21,FALSE
0.2843,0.0915,3.107,0.001892,abx_hospital,REC_3,Discharge_TPHE_C21,FALSE
-0.005179,0.03906,-0.1326,0.8945,abx_discharge,REC_3,Discharge_TPHE_C21,FALSE
-0.01196,0.03186,-0.3752,0.7075,gaBirth,REC_3,Discharge_TPHE_C21,FALSE
0.2045,0.1311,1.559,0.119,voi,REC_3,Discharge_TPHE_C21,FALSE
NA,NA,NA,0.12146964924732173,anova,REC_3,Discharge_TPHE_C21,NA
