estimate,std.error,statistic,p.value,term,response,voi,produced_warning
4.474,0.1017,44,0,log_alpha,NAS_5,OneYear_CD4_C9,FALSE
0.9223,0.1322,6.978,2.986e-12,log_beta,NAS_5,OneYear_CD4_C9,FALSE
-0.3362,0.2301,-1.461,0.144,MODVaginal,NAS_5,OneYear_CD4_C9,FALSE
-0.2872,0.2849,-1.008,0.3133,milk_perinatalTRUE,NAS_5,OneYear_CD4_C9,FALSE
-0.04165,0.02822,-1.476,0.1399,milk_months,NAS_5,OneYear_CD4_C9,FALSE
0.1378,0.1229,1.121,0.2622,abx_hospital,NAS_5,OneYear_CD4_C9,FALSE
-0.05097,0.1178,-0.4329,0.6651,abx_discharge,NAS_5,OneYear_CD4_C9,FALSE
-0.02034,0.02528,-0.8045,0.4211,gaBirth,NAS_5,OneYear_CD4_C9,FALSE
-0.05351,0.1137,-0.4708,0.6378,voi,NAS_5,OneYear_CD4_C9,FALSE
NA,NA,NA,0.6363194292617336,anova,NAS_5,OneYear_CD4_C9,NA
4.461,0.1008,44.27,0,log_alpha,NAS_5,OneYear_CD4_C10,FALSE
0.9407,0.1323,7.108,1.176e-12,log_beta,NAS_5,OneYear_CD4_C10,FALSE
-0.3514,0.2227,-1.578,0.1147,MODVaginal,NAS_5,OneYear_CD4_C10,FALSE
-0.273,0.2714,-1.006,0.3145,milk_perinatalTRUE,NAS_5,OneYear_CD4_C10,FALSE
-0.04752,0.02844,-1.671,0.09473,milk_months,NAS_5,OneYear_CD4_C10,FALSE
0.1326,0.1213,1.093,0.2744,abx_hospital,NAS_5,OneYear_CD4_C10,FALSE
-0.0741,0.1172,-0.6324,0.5271,abx_discharge,NAS_5,OneYear_CD4_C10,FALSE
-0.02196,0.02488,-0.8823,0.3776,gaBirth,NAS_5,OneYear_CD4_C10,FALSE
-0.1613,0.1113,-1.45,0.1472,voi,NAS_5,OneYear_CD4_C10,FALSE
NA,NA,NA,0.1623685516766048,anova,NAS_5,OneYear_CD4_C10,NA
4.471,0.101,44.28,0,log_alpha,NAS_5,OneYear_CD4_C11,FALSE
0.9269,0.1319,7.028,2.095e-12,log_beta,NAS_5,OneYear_CD4_C11,FALSE
-0.3786,0.2318,-1.633,0.1024,MODVaginal,NAS_5,OneYear_CD4_C11,FALSE
-0.3183,0.2731,-1.165,0.2438,milk_perinatalTRUE,NAS_5,OneYear_CD4_C11,FALSE
-0.0388,0.02828,-1.372,0.17,milk_months,NAS_5,OneYear_CD4_C11,FALSE
0.1485,0.1223,1.214,0.2248,abx_hospital,NAS_5,OneYear_CD4_C11,FALSE
-0.06939,0.1095,-0.6338,0.5262,abx_discharge,NAS_5,OneYear_CD4_C11,FALSE
-0.02328,0.02535,-0.9185,0.3584,gaBirth,NAS_5,OneYear_CD4_C11,FALSE
-0.09262,0.115,-0.8056,0.4205,voi,NAS_5,OneYear_CD4_C11,FALSE
NA,NA,NA,0.4278397245374802,anova,NAS_5,OneYear_CD4_C11,NA
4.475,0.1014,44.13,0,log_alpha,NAS_5,OneYear_CD4_C12,FALSE
0.9235,0.1324,6.974,3.088e-12,log_beta,NAS_5,OneYear_CD4_C12,FALSE
-0.3474,0.2262,-1.536,0.1245,MODVaginal,NAS_5,OneYear_CD4_C12,FALSE
-0.3418,0.2734,-1.25,0.2113,milk_perinatalTRUE,NAS_5,OneYear_CD4_C12,FALSE
-0.04183,0.02814,-1.486,0.1372,milk_months,NAS_5,OneYear_CD4_C12,FALSE
0.1472,0.1228,1.199,0.2305,abx_hospital,NAS_5,OneYear_CD4_C12,FALSE
-0.0681,0.1132,-0.6015,0.5475,abx_discharge,NAS_5,OneYear_CD4_C12,FALSE
-0.0201,0.0254,-0.7915,0.4287,gaBirth,NAS_5,OneYear_CD4_C12,FALSE
0.03195,0.1037,0.3081,0.758,voi,NAS_5,OneYear_CD4_C12,FALSE
NA,NA,NA,0.7588831124264998,anova,NAS_5,OneYear_CD4_C12,NA
4.472,0.1014,44.12,0,log_alpha,NAS_5,OneYear_CD4_C13,FALSE
0.925,0.132,7.006,2.449e-12,log_beta,NAS_5,OneYear_CD4_C13,FALSE
-0.3575,0.2281,-1.567,0.1171,MODVaginal,NAS_5,OneYear_CD4_C13,FALSE
-0.3402,0.2726,-1.248,0.212,milk_perinatalTRUE,NAS_5,OneYear_CD4_C13,FALSE
-0.04232,0.02819,-1.501,0.1333,milk_months,NAS_5,OneYear_CD4_C13,FALSE
0.1427,0.1222,1.167,0.2431,abx_hospital,NAS_5,OneYear_CD4_C13,FALSE
-0.07587,0.1134,-0.6691,0.5034,abx_discharge,NAS_5,OneYear_CD4_C13,FALSE
-0.02573,0.02592,-0.9925,0.3209,gaBirth,NAS_5,OneYear_CD4_C13,FALSE
-0.08495,0.1105,-0.769,0.4419,voi,NAS_5,OneYear_CD4_C13,FALSE
NA,NA,NA,0.4416222461347472,anova,NAS_5,OneYear_CD4_C13,NA
4.474,0.1013,44.18,0,log_alpha,NAS_5,OneYear_CD4_C14,FALSE
0.924,0.1325,6.976,3.042e-12,log_beta,NAS_5,OneYear_CD4_C14,FALSE
-0.3425,0.2267,-1.51,0.1309,MODVaginal,NAS_5,OneYear_CD4_C14,FALSE
-0.3553,0.2781,-1.278,0.2014,milk_perinatalTRUE,NAS_5,OneYear_CD4_C14,FALSE
-0.04074,0.02804,-1.453,0.1463,milk_months,NAS_5,OneYear_CD4_C14,FALSE
0.144,0.1222,1.178,0.2387,abx_hospital,NAS_5,OneYear_CD4_C14,FALSE
-0.06829,0.1112,-0.6142,0.5391,abx_discharge,NAS_5,OneYear_CD4_C14,FALSE
-0.02123,0.02528,-0.8399,0.4009,gaBirth,NAS_5,OneYear_CD4_C14,FALSE
-0.04179,0.1095,-0.3817,0.7027,voi,NAS_5,OneYear_CD4_C14,FALSE
NA,NA,NA,0.7030537800369023,anova,NAS_5,OneYear_CD4_C14,NA
4.47,0.0998,44.79,0,log_alpha,NAS_5,OneYear_CD4_C15,FALSE
0.9381,0.1319,7.111,1.152e-12,log_beta,NAS_5,OneYear_CD4_C15,FALSE
-0.395,0.2302,-1.716,0.08616,MODVaginal,NAS_5,OneYear_CD4_C15,FALSE
-0.3198,0.2712,-1.18,0.2382,milk_perinatalTRUE,NAS_5,OneYear_CD4_C15,FALSE
-0.0397,0.02802,-1.417,0.1565,milk_months,NAS_5,OneYear_CD4_C15,FALSE
0.157,0.1212,1.295,0.1952,abx_hospital,NAS_5,OneYear_CD4_C15,FALSE
-0.07443,0.1092,-0.6819,0.4953,abx_discharge,NAS_5,OneYear_CD4_C15,FALSE
-0.0218,0.02498,-0.8727,0.3828,gaBirth,NAS_5,OneYear_CD4_C15,FALSE
-0.1456,0.1111,-1.31,0.1901,voi,NAS_5,OneYear_CD4_C15,FALSE
NA,NA,NA,0.21932312364340467,anova,NAS_5,OneYear_CD4_C15,NA
4.473,0.1012,44.17,0,log_alpha,NAS_5,OneYear_CD4_C16,FALSE
0.9239,0.132,6.999,2.574e-12,log_beta,NAS_5,OneYear_CD4_C16,FALSE
-0.3644,0.2299,-1.585,0.113,MODVaginal,NAS_5,OneYear_CD4_C16,FALSE
-0.3221,0.2728,-1.181,0.2377,milk_perinatalTRUE,NAS_5,OneYear_CD4_C16,FALSE
-0.04048,0.02818,-1.437,0.1508,milk_months,NAS_5,OneYear_CD4_C16,FALSE
0.1452,0.1223,1.187,0.2352,abx_hospital,NAS_5,OneYear_CD4_C16,FALSE
-0.0678,0.1101,-0.616,0.5379,abx_discharge,NAS_5,OneYear_CD4_C16,FALSE
-0.02275,0.02547,-0.8931,0.3718,gaBirth,NAS_5,OneYear_CD4_C16,FALSE
-0.06068,0.1143,-0.5309,0.5955,voi,NAS_5,OneYear_CD4_C16,FALSE
NA,NA,NA,0.5962400658491093,anova,NAS_5,OneYear_CD4_C16,NA
4.475,0.1014,44.12,0,log_alpha,NAS_5,OneYear_CD4_C17,FALSE
0.9229,0.1324,6.968,3.205e-12,log_beta,NAS_5,OneYear_CD4_C17,FALSE
-0.3443,0.2274,-1.514,0.1301,MODVaginal,NAS_5,OneYear_CD4_C17,FALSE
-0.3328,0.2702,-1.232,0.2181,milk_perinatalTRUE,NAS_5,OneYear_CD4_C17,FALSE
-0.04077,0.02814,-1.449,0.1474,milk_months,NAS_5,OneYear_CD4_C17,FALSE
0.1412,0.1226,1.152,0.2493,abx_hospital,NAS_5,OneYear_CD4_C17,FALSE
-0.0645,0.1118,-0.5771,0.5638,abx_discharge,NAS_5,OneYear_CD4_C17,FALSE
-0.02058,0.02527,-0.8144,0.4154,gaBirth,NAS_5,OneYear_CD4_C17,FALSE
0.02483,0.1031,0.2408,0.8097,voi,NAS_5,OneYear_CD4_C17,FALSE
NA,NA,NA,0.8098129339363618,anova,NAS_5,OneYear_CD4_C17,NA
4.474,0.1016,44.01,0,log_alpha,NAS_5,OneYear_CD4_C18,FALSE
0.9217,0.1323,6.967,3.229e-12,log_beta,NAS_5,OneYear_CD4_C18,FALSE
-0.3547,0.228,-1.555,0.1198,MODVaginal,NAS_5,OneYear_CD4_C18,FALSE
-0.3372,0.2733,-1.234,0.2173,milk_perinatalTRUE,NAS_5,OneYear_CD4_C18,FALSE
-0.04115,0.02811,-1.464,0.1432,milk_months,NAS_5,OneYear_CD4_C18,FALSE
0.1466,0.123,1.191,0.2336,abx_hospital,NAS_5,OneYear_CD4_C18,FALSE
-0.06631,0.1126,-0.589,0.5559,abx_discharge,NAS_5,OneYear_CD4_C18,FALSE
-0.02029,0.02545,-0.7973,0.4253,gaBirth,NAS_5,OneYear_CD4_C18,FALSE
0.02113,0.09585,0.2204,0.8255,voi,NAS_5,OneYear_CD4_C18,FALSE
NA,NA,NA,0.825555117683566,anova,NAS_5,OneYear_CD4_C18,NA
4.365,0.1021,42.77,0,log_alpha,NAS_5,Birth_CD8_C3,FALSE
0.9537,0.1355,7.036,1.974e-12,log_beta,NAS_5,Birth_CD8_C3,FALSE
-0.2247,0.2223,-1.011,0.3121,MODVaginal,NAS_5,Birth_CD8_C3,FALSE
-0.2746,0.2858,-0.9609,0.3366,milk_perinatalTRUE,NAS_5,Birth_CD8_C3,FALSE
-0.03755,0.02786,-1.348,0.1778,milk_months,NAS_5,Birth_CD8_C3,FALSE
0.1273,0.1211,1.051,0.2931,abx_hospital,NAS_5,Birth_CD8_C3,FALSE
-0.01523,0.09729,-0.1565,0.8756,abx_discharge,NAS_5,Birth_CD8_C3,FALSE
-0.05332,0.02798,-1.906,0.05666,gaBirth,NAS_5,Birth_CD8_C3,FALSE
-0.2863,0.11,-2.601,0.009284,voi,NAS_5,Birth_CD8_C3,FALSE
NA,NA,NA,0.011725109493596841,anova,NAS_5,Birth_CD8_C3,NA
4.376,0.11,39.79,0,log_alpha,NAS_5,Birth_CD8_C4,FALSE
0.8754,0.1357,6.452,1.102e-10,log_beta,NAS_5,Birth_CD8_C4,FALSE
-0.1765,0.2373,-0.7438,0.457,MODVaginal,NAS_5,Birth_CD8_C4,FALSE
-0.248,0.3165,-0.7836,0.4333,milk_perinatalTRUE,NAS_5,Birth_CD8_C4,FALSE
-0.03782,0.03117,-1.213,0.225,milk_months,NAS_5,Birth_CD8_C4,FALSE
0.1462,0.1281,1.141,0.254,abx_hospital,NAS_5,Birth_CD8_C4,FALSE
0.01229,0.1079,0.1139,0.9093,abx_discharge,NAS_5,Birth_CD8_C4,FALSE
-0.04865,0.03214,-1.514,0.1301,gaBirth,NAS_5,Birth_CD8_C4,FALSE
-0.04704,0.1301,-0.3616,0.7176,voi,NAS_5,Birth_CD8_C4,FALSE
NA,NA,NA,0.717129179779978,anova,NAS_5,Birth_CD8_C4,NA
4.379,0.1098,39.89,0,log_alpha,NAS_5,Birth_CD8_C5,FALSE
0.876,0.1357,6.456,1.074e-10,log_beta,NAS_5,Birth_CD8_C5,FALSE
-0.183,0.2382,-0.768,0.4425,MODVaginal,NAS_5,Birth_CD8_C5,FALSE
-0.2355,0.3096,-0.7609,0.4467,milk_perinatalTRUE,NAS_5,Birth_CD8_C5,FALSE
-0.03728,0.03297,-1.131,0.2581,milk_months,NAS_5,Birth_CD8_C5,FALSE
0.1472,0.1274,1.155,0.248,abx_hospital,NAS_5,Birth_CD8_C5,FALSE
0.002955,0.1017,0.02905,0.9768,abx_discharge,NAS_5,Birth_CD8_C5,FALSE
-0.04538,0.02955,-1.536,0.1246,gaBirth,NAS_5,Birth_CD8_C5,FALSE
-0.03471,0.1218,-0.285,0.7756,voi,NAS_5,Birth_CD8_C5,FALSE
NA,NA,NA,0.7723232898530907,anova,NAS_5,Birth_CD8_C5,NA
4.375,0.1095,39.95,0,log_alpha,NAS_5,Birth_CD8_C6,FALSE
0.8785,0.1362,6.451,1.114e-10,log_beta,NAS_5,Birth_CD8_C6,FALSE
-0.1846,0.2375,-0.7772,0.4371,MODVaginal,NAS_5,Birth_CD8_C6,FALSE
-0.2233,0.3046,-0.7331,0.4635,milk_perinatalTRUE,NAS_5,Birth_CD8_C6,FALSE
-0.03577,0.03227,-1.109,0.2676,milk_months,NAS_5,Birth_CD8_C6,FALSE
0.1374,0.1295,1.061,0.2885,abx_hospital,NAS_5,Birth_CD8_C6,FALSE
0.01614,0.1041,0.1551,0.8767,abx_discharge,NAS_5,Birth_CD8_C6,FALSE
-0.05005,0.0326,-1.535,0.1247,gaBirth,NAS_5,Birth_CD8_C6,FALSE
-0.05754,0.1365,-0.4215,0.6734,voi,NAS_5,Birth_CD8_C6,FALSE
NA,NA,NA,0.6741253872648258,anova,NAS_5,Birth_CD8_C6,NA
4.376,0.107,40.88,0,log_alpha,NAS_5,Birth_CD8_C7,FALSE
0.8992,0.1365,6.589,4.442e-11,log_beta,NAS_5,Birth_CD8_C7,FALSE
-0.1569,0.2324,-0.6751,0.4996,MODVaginal,NAS_5,Birth_CD8_C7,FALSE
-0.3843,0.3245,-1.184,0.2363,milk_perinatalTRUE,NAS_5,Birth_CD8_C7,FALSE
-0.01979,0.03204,-0.6176,0.5368,milk_months,NAS_5,Birth_CD8_C7,FALSE
0.1512,0.1261,1.199,0.2304,abx_hospital,NAS_5,Birth_CD8_C7,FALSE
0.03991,0.1017,0.3923,0.6949,abx_discharge,NAS_5,Birth_CD8_C7,FALSE
-0.06338,0.03185,-1.99,0.04661,gaBirth,NAS_5,Birth_CD8_C7,FALSE
-0.1934,0.1326,-1.459,0.1447,voi,NAS_5,Birth_CD8_C7,FALSE
NA,NA,NA,0.1516633496702693,anova,NAS_5,Birth_CD8_C7,NA
4.385,0.1054,41.6,0,log_alpha,NAS_5,Birth_CD8_C8,FALSE
0.9105,0.1379,6.601,4.081e-11,log_beta,NAS_5,Birth_CD8_C8,FALSE
-0.1614,0.2267,-0.7121,0.4764,MODVaginal,NAS_5,Birth_CD8_C8,FALSE
-0.2848,0.297,-0.9588,0.3377,milk_perinatalTRUE,NAS_5,Birth_CD8_C8,FALSE
-0.04962,0.02841,-1.747,0.0807,milk_months,NAS_5,Birth_CD8_C8,FALSE
0.09535,0.1286,0.7418,0.4582,abx_hospital,NAS_5,Birth_CD8_C8,FALSE
-0.03342,0.1049,-0.3185,0.7501,abx_discharge,NAS_5,Birth_CD8_C8,FALSE
-0.03568,0.02813,-1.268,0.2047,gaBirth,NAS_5,Birth_CD8_C8,FALSE
-0.1927,0.1266,-1.522,0.1281,voi,NAS_5,Birth_CD8_C8,FALSE
NA,NA,NA,0.13596321586061244,anova,NAS_5,Birth_CD8_C8,NA
4.378,0.1103,39.69,0,log_alpha,NAS_5,Birth_CD8_C9,FALSE
0.8746,0.1359,6.436,1.229e-10,log_beta,NAS_5,Birth_CD8_C9,FALSE
-0.1781,0.2387,-0.746,0.4557,MODVaginal,NAS_5,Birth_CD8_C9,FALSE
-0.2213,0.3058,-0.7237,0.4692,milk_perinatalTRUE,NAS_5,Birth_CD8_C9,FALSE
-0.04121,0.03475,-1.186,0.2357,milk_months,NAS_5,Birth_CD8_C9,FALSE
0.1479,0.1277,1.158,0.2467,abx_hospital,NAS_5,Birth_CD8_C9,FALSE
0.00214,0.1021,0.02096,0.9833,abx_discharge,NAS_5,Birth_CD8_C9,FALSE
-0.04369,0.02907,-1.503,0.1328,gaBirth,NAS_5,Birth_CD8_C9,FALSE
-0.003085,0.1281,-0.02408,0.9808,voi,NAS_5,Birth_CD8_C9,FALSE
NA,NA,NA,0.9808014180734218,anova,NAS_5,Birth_CD8_C9,NA
4.383,0.1096,39.99,0,log_alpha,NAS_5,Birth_CD8_C10,FALSE
0.8808,0.1364,6.458,1.061e-10,log_beta,NAS_5,Birth_CD8_C10,FALSE
-0.1746,0.2364,-0.7386,0.4602,MODVaginal,NAS_5,Birth_CD8_C10,FALSE
-0.2429,0.3053,-0.7956,0.4263,milk_perinatalTRUE,NAS_5,Birth_CD8_C10,FALSE
-0.03956,0.02936,-1.347,0.1779,milk_months,NAS_5,Birth_CD8_C10,FALSE
0.1357,0.1298,1.045,0.296,abx_hospital,NAS_5,Birth_CD8_C10,FALSE
-7.983e-4,0.1013,-0.007881,0.9937,abx_discharge,NAS_5,Birth_CD8_C10,FALSE
-0.04592,0.02912,-1.577,0.1148,gaBirth,NAS_5,Birth_CD8_C10,FALSE
-0.04772,0.1066,-0.4476,0.6544,voi,NAS_5,Birth_CD8_C10,FALSE
NA,NA,NA,0.65721815355513,anova,NAS_5,Birth_CD8_C10,NA
4.384,0.1086,40.37,0,log_alpha,NAS_5,Birth_CD8_C11,FALSE
0.8857,0.1361,6.51,7.529e-11,log_beta,NAS_5,Birth_CD8_C11,FALSE
-0.174,0.2363,-0.7366,0.4614,MODVaginal,NAS_5,Birth_CD8_C11,FALSE
-0.2924,0.3104,-0.942,0.3462,milk_perinatalTRUE,NAS_5,Birth_CD8_C11,FALSE
-0.0335,0.03013,-1.112,0.2663,milk_months,NAS_5,Birth_CD8_C11,FALSE
0.1487,0.13,1.144,0.2526,abx_hospital,NAS_5,Birth_CD8_C11,FALSE
0.003098,0.1009,0.03072,0.9755,abx_discharge,NAS_5,Birth_CD8_C11,FALSE
-0.04956,0.02967,-1.67,0.09483,gaBirth,NAS_5,Birth_CD8_C11,FALSE
-0.1184,0.1177,-1.005,0.3147,voi,NAS_5,Birth_CD8_C11,FALSE
NA,NA,NA,0.3129869617336799,anova,NAS_5,Birth_CD8_C11,NA
4.384,0.1085,40.4,0,log_alpha,NAS_5,Birth_CD8_C12,FALSE
0.8864,0.1367,6.483,8.969e-11,log_beta,NAS_5,Birth_CD8_C12,FALSE
-0.1867,0.2352,-0.7937,0.4274,MODVaginal,NAS_5,Birth_CD8_C12,FALSE
-0.2491,0.3015,-0.8264,0.4086,milk_perinatalTRUE,NAS_5,Birth_CD8_C12,FALSE
-0.02959,0.03358,-0.8812,0.3782,milk_months,NAS_5,Birth_CD8_C12,FALSE
0.1384,0.1266,1.093,0.2744,abx_hospital,NAS_5,Birth_CD8_C12,FALSE
0.001804,0.09919,0.01818,0.9855,abx_discharge,NAS_5,Birth_CD8_C12,FALSE
-0.04796,0.02929,-1.637,0.1016,gaBirth,NAS_5,Birth_CD8_C12,FALSE
0.08231,0.1188,0.693,0.4883,voi,NAS_5,Birth_CD8_C12,FALSE
NA,NA,NA,0.4941556393932529,anova,NAS_5,Birth_CD8_C12,NA
4.493,0.09537,47.1,0,log_alpha,NAS_5,Discharge_CD8_C3,FALSE
0.9317,0.1276,7.3,2.871e-13,log_beta,NAS_5,Discharge_CD8_C3,FALSE
-0.3188,0.2073,-1.537,0.1242,MODVaginal,NAS_5,Discharge_CD8_C3,FALSE
-0.3353,0.2721,-1.232,0.2179,milk_perinatalTRUE,NAS_5,Discharge_CD8_C3,FALSE
-0.04139,0.02729,-1.516,0.1294,milk_months,NAS_5,Discharge_CD8_C3,FALSE
0.1485,0.1064,1.395,0.1629,abx_hospital,NAS_5,Discharge_CD8_C3,FALSE
-9.596e-4,0.09578,-0.01002,0.992,abx_discharge,NAS_5,Discharge_CD8_C3,FALSE
-0.0359,0.0232,-1.547,0.1218,gaBirth,NAS_5,Discharge_CD8_C3,FALSE
0.02251,0.08464,0.2659,0.7903,voi,NAS_5,Discharge_CD8_C3,FALSE
NA,NA,NA,0.7934816932219559,anova,NAS_5,Discharge_CD8_C3,NA
4.491,0.09626,46.66,0,log_alpha,NAS_5,Discharge_CD8_C4,FALSE
0.9301,0.1274,7.301,2.851e-13,log_beta,NAS_5,Discharge_CD8_C4,FALSE
-0.3163,0.2078,-1.522,0.128,MODVaginal,NAS_5,Discharge_CD8_C4,FALSE
-0.3425,0.2733,-1.253,0.2102,milk_perinatalTRUE,NAS_5,Discharge_CD8_C4,FALSE
-0.0416,0.02736,-1.52,0.1284,milk_months,NAS_5,Discharge_CD8_C4,FALSE
0.1425,0.1073,1.328,0.1842,abx_hospital,NAS_5,Discharge_CD8_C4,FALSE
0.009233,0.1071,0.08622,0.9313,abx_discharge,NAS_5,Discharge_CD8_C4,FALSE
-0.03754,0.02309,-1.626,0.1039,gaBirth,NAS_5,Discharge_CD8_C4,FALSE
-0.01892,0.1334,-0.1419,0.8872,voi,NAS_5,Discharge_CD8_C4,FALSE
NA,NA,NA,0.8873092655065771,anova,NAS_5,Discharge_CD8_C4,NA
4.493,0.09539,47.11,0,log_alpha,NAS_5,Discharge_CD8_C5,FALSE
0.931,0.1275,7.299,2.895e-13,log_beta,NAS_5,Discharge_CD8_C5,FALSE
-0.3149,0.2082,-1.513,0.1304,MODVaginal,NAS_5,Discharge_CD8_C5,FALSE
-0.332,0.275,-1.207,0.2274,milk_perinatalTRUE,NAS_5,Discharge_CD8_C5,FALSE
-0.04351,0.02878,-1.512,0.1306,milk_months,NAS_5,Discharge_CD8_C5,FALSE
0.1463,0.106,1.38,0.1676,abx_hospital,NAS_5,Discharge_CD8_C5,FALSE
-0.002196,0.09763,-0.02249,0.9821,abx_discharge,NAS_5,Discharge_CD8_C5,FALSE
-0.03621,0.02318,-1.562,0.1183,gaBirth,NAS_5,Discharge_CD8_C5,FALSE
0.02253,0.104,0.2167,0.8284,voi,NAS_5,Discharge_CD8_C5,FALSE
NA,NA,NA,0.8288257582024086,anova,NAS_5,Discharge_CD8_C5,NA
4.493,0.09367,47.97,0,log_alpha,NAS_5,Discharge_CD8_C6,FALSE
0.949,0.1282,7.4,1.366e-13,log_beta,NAS_5,Discharge_CD8_C6,FALSE
-0.3664,0.2109,-1.737,0.08234,MODVaginal,NAS_5,Discharge_CD8_C6,FALSE
-0.2504,0.276,-0.9073,0.3642,milk_perinatalTRUE,NAS_5,Discharge_CD8_C6,FALSE
-0.04022,0.0267,-1.506,0.132,milk_months,NAS_5,Discharge_CD8_C6,FALSE
0.1134,0.1069,1.061,0.2888,abx_hospital,NAS_5,Discharge_CD8_C6,FALSE
0.05594,0.1005,0.5564,0.5779,abx_discharge,NAS_5,Discharge_CD8_C6,FALSE
-0.03526,0.02243,-1.572,0.116,gaBirth,NAS_5,Discharge_CD8_C6,FALSE
-0.147,0.1193,-1.232,0.218,voi,NAS_5,Discharge_CD8_C6,FALSE
NA,NA,NA,0.21633595952300289,anova,NAS_5,Discharge_CD8_C6,NA
4.482,0.09255,48.42,0,log_alpha,NAS_5,Discharge_CD8_C7,FALSE
0.9606,0.1274,7.54,4.685e-14,log_beta,NAS_5,Discharge_CD8_C7,FALSE
-0.3783,0.2062,-1.835,0.0665,MODVaginal,NAS_5,Discharge_CD8_C7,FALSE
-0.3242,0.2668,-1.215,0.2242,milk_perinatalTRUE,NAS_5,Discharge_CD8_C7,FALSE
-0.04086,0.02701,-1.512,0.1304,milk_months,NAS_5,Discharge_CD8_C7,FALSE
0.1256,0.1036,1.212,0.2255,abx_hospital,NAS_5,Discharge_CD8_C7,FALSE
0.06051,0.09406,0.6433,0.52,abx_discharge,NAS_5,Discharge_CD8_C7,FALSE
-0.03744,0.02214,-1.691,0.09092,gaBirth,NAS_5,Discharge_CD8_C7,FALSE
-0.2034,0.1158,-1.756,0.07913,voi,NAS_5,Discharge_CD8_C7,FALSE
NA,NA,NA,0.0922292472768288,anova,NAS_5,Discharge_CD8_C7,NA
4.493,0.0951,47.24,0,log_alpha,NAS_5,Discharge_CD8_C8,FALSE
0.9336,0.1275,7.322,2.442e-13,log_beta,NAS_5,Discharge_CD8_C8,FALSE
-0.3084,0.2069,-1.491,0.136,MODVaginal,NAS_5,Discharge_CD8_C8,FALSE
-0.3653,0.275,-1.328,0.184,milk_perinatalTRUE,NAS_5,Discharge_CD8_C8,FALSE
-0.03964,0.02743,-1.445,0.1485,milk_months,NAS_5,Discharge_CD8_C8,FALSE
0.1441,0.1054,1.367,0.1717,abx_hospital,NAS_5,Discharge_CD8_C8,FALSE
2.382e-4,0.09289,0.002565,0.998,abx_discharge,NAS_5,Discharge_CD8_C8,FALSE
-0.0342,0.02338,-1.463,0.1435,gaBirth,NAS_5,Discharge_CD8_C8,FALSE
-0.05197,0.103,-0.5047,0.6138,voi,NAS_5,Discharge_CD8_C8,FALSE
NA,NA,NA,0.6134545725228697,anova,NAS_5,Discharge_CD8_C8,NA
4.493,0.09544,47.08,0,log_alpha,NAS_5,Discharge_CD8_C9,FALSE
0.9308,0.1275,7.301,2.86e-13,log_beta,NAS_5,Discharge_CD8_C9,FALSE
-0.3177,0.2075,-1.531,0.1257,MODVaginal,NAS_5,Discharge_CD8_C9,FALSE
-0.3406,0.272,-1.252,0.2105,milk_perinatalTRUE,NAS_5,Discharge_CD8_C9,FALSE
-0.04086,0.0283,-1.444,0.1488,milk_months,NAS_5,Discharge_CD8_C9,FALSE
0.1448,0.1056,1.372,0.1702,abx_hospital,NAS_5,Discharge_CD8_C9,FALSE
0.002266,0.09429,0.02403,0.9808,abx_discharge,NAS_5,Discharge_CD8_C9,FALSE
-0.03702,0.02282,-1.622,0.1048,gaBirth,NAS_5,Discharge_CD8_C9,FALSE
-0.009052,0.09924,-0.09121,0.9273,voi,NAS_5,Discharge_CD8_C9,FALSE
NA,NA,NA,0.9273533878482861,anova,NAS_5,Discharge_CD8_C9,NA
4.493,0.0945,47.55,0,log_alpha,NAS_5,Discharge_CD8_C10,FALSE
0.9447,0.1272,7.429,1.092e-13,log_beta,NAS_5,Discharge_CD8_C10,FALSE
-0.295,0.2059,-1.433,0.1518,MODVaginal,NAS_5,Discharge_CD8_C10,FALSE
-0.368,0.2677,-1.375,0.1692,milk_perinatalTRUE,NAS_5,Discharge_CD8_C10,FALSE
-0.0412,0.02691,-1.531,0.1258,milk_months,NAS_5,Discharge_CD8_C10,FALSE
0.1342,0.1045,1.285,0.1989,abx_hospital,NAS_5,Discharge_CD8_C10,FALSE
-6.401e-4,0.09205,-0.006954,0.9945,abx_discharge,NAS_5,Discharge_CD8_C10,FALSE
-0.03668,0.02257,-1.625,0.1042,gaBirth,NAS_5,Discharge_CD8_C10,FALSE
-0.1032,0.09167,-1.126,0.2601,voi,NAS_5,Discharge_CD8_C10,FALSE
NA,NA,NA,0.2612159759159285,anova,NAS_5,Discharge_CD8_C10,NA
4.49,0.09059,49.57,0,log_alpha,NAS_5,Discharge_CD8_C11,FALSE
0.9803,0.1273,7.702,1.332e-14,log_beta,NAS_5,Discharge_CD8_C11,FALSE
-0.3272,0.1984,-1.649,0.09915,MODVaginal,NAS_5,Discharge_CD8_C11,FALSE
-0.3676,0.2562,-1.435,0.1512,milk_perinatalTRUE,NAS_5,Discharge_CD8_C11,FALSE
-0.04721,0.0264,-1.788,0.07373,milk_months,NAS_5,Discharge_CD8_C11,FALSE
0.1792,0.104,1.723,0.08483,abx_hospital,NAS_5,Discharge_CD8_C11,FALSE
0.02106,0.08426,0.25,0.8026,abx_discharge,NAS_5,Discharge_CD8_C11,FALSE
-0.03717,0.02208,-1.683,0.09233,gaBirth,NAS_5,Discharge_CD8_C11,FALSE
