IST,epoch,term,estimate,std.error,statistic,p.value,conf.low,conf.high,n_obs,termwise_fdr
ICS_5,early,GenderMale,-0.19120420472481423,1.2106073063671663,-0.15794073248953588,0.8745035009774917,-2.5639945252044605,2.1815861157548317,89,1
TPHE_2,ever,preg_membrane_18hrYes,-0.19697999589785692,1.2970002162399104,-0.15187352587258235,0.8792866893385377,-2.7391004197280813,2.3451404279323675,122,1
TPHE_5,late,mode_deliveryVaginal Vertex,-0.0839587611237403,0.5735019186246822,-0.14639665256060908,0.8836082697118576,-1.2080225216281175,1.040104999380637,121,1
TPHE_3,ever,cchorioYes,0.15356004630239514,1.0524728242052854,0.14590404879892951,0.8839971353174415,-1.9092866891399642,2.2164067817447544,122,1
TPHE_1,late,preg_membrane_18hrYes,-0.16410657027477737,1.1656622590074204,-0.1407839783836844,0.8880406003929424,-2.4488045979293216,2.1205914573797666,121,1
TPHE_7,early,cchorioYes,-0.18029974503256627,1.283264337719497,-0.14050086153954758,0.8882642718326783,-2.69549784696278,2.334898356897648,91,1
ICS_1,ever,cchorioYes,-0.19817230094038646,1.4498085172449156,-0.13668860306944197,0.891276938406023,-3.0397969947404206,2.643452392859648,123,1
TPHE_5,early,preg_membrane_18hrYes,0.18562761022701652,1.9451989011314266,0.09542860121864456,0.9239743992501412,-3.6269622359905793,3.9982174564446127,91,1
TPHE_2,late,preg_membrane_18hrYes,-0.12331040338609286,1.3192623051466983,-0.09346920843947033,0.9255308106859467,-2.7090645214736218,2.4624437147014357,121,1
ICS_8,early,GenderMale,-0.04403214687286849,0.5328791643159821,-0.08263064090597222,0.9341452366606212,-1.0884753089321935,1.0004110151864567,89,1
ICS_8,early,cmv_pcrTRUE,-0.06953509235027011,0.8992651898305932,-0.07732434562864529,0.9383655238741817,-1.8320948644182327,1.6930246797176927,89,1
ICS_8,ever,preg_antibioticsYes,-0.028847307870549066,0.41001833293245854,-0.07035614155160477,0.9439101986722896,-0.8324832404181677,0.7747886246770697,123,1
TPHE_1,late,preg_antibioticsYes,0.032578516801497016,0.5267263805230873,0.06185093058969931,0.9506815443486101,-0.9998051890237539,1.064962222626748,121,1
TPHE_6,ever,cchorioYes,-0.0855972875651868,1.4033911536420458,-0.06099317880339123,0.9513646414693245,-2.8362439487035966,2.6650493735732232,122,1
ICS_7,early,GenderMale,0.04429228579929244,0.7430851275302908,0.059605937675676235,0.9524694891983767,-1.4121545641600775,1.5007391357586624,89,1
ICS_1,late,cchorioYes,0.08585896652093107,1.499752206073174,0.057248768278685865,0.9543470303635943,-2.8536553573824897,3.025373290424352,121,1
TPHE_4,ever,preg_antibioticsYes,-0.03869338107958633,0.756727998442468,-0.051132482423310366,0.9592199526074371,-1.5218802580268236,1.4444934958676507,122,1
TPHE_6,ever,GenderMale,-0.03266375141899678,0.6490075921120522,-0.05032876628253269,0.9598604006324292,-1.3047186319586188,1.2393911291206254,122,1
ICS_6,ever,preg_membrane_18hrYes,0.048223575304972954,1.0100256762745676,0.04774490038990232,0.9619195495482389,-1.9314267501931797,2.0278739008031255,123,1
TPHE_4,late,preg_antibioticsYes,-0.034740267612257104,0.7543701754620497,-0.04605201629422689,0.9632687908495015,-1.5133058115178744,1.4438252762933603,121,1
ICS_2,late,cchorioYes,-0.062265459604034505,1.4332627372547035,-0.04344315803765251,0.9653482750181032,-2.8714604246232533,2.7469295054151845,121,1
ICS_3,late,mode_deliveryVaginal Vertex,0.028544618530748238,0.6583242773160162,0.04335951067629537,0.9654149531267089,-1.2617709650086433,1.3188602020701399,121,1
ICS_3,ever,mode_deliveryVaginal Vertex,0.02838460985443827,0.6585898035333149,0.043099072749313266,0.9656225584529781,-1.2624514050708588,1.3192206247797353,123,1
TPHE_3,late,cchorioYes,-0.030984348703357818,1.092944727954375,-0.028349419610038378,0.9773834652715944,-2.1731560154939324,2.1111873180872167,121,1
ICS_7,ever,cmv_pcrTRUE,-0.026367033142689487,0.9561593453525192,-0.027575982257401273,0.9780003377612928,-1.9004393500336272,1.8477052837482482,123,1
ICS_8,ever,preg_membrane_18hrYes,0.017333133490879553,0.8999773440638726,0.01925952203708963,0.9846340746690729,-1.7466224608743108,1.7812887278560698,123,1
ICS_4,ever,preg_membrane_18hrYes,0.02389212673171512,1.4850009510412523,0.016088963926226746,0.9871634178880693,-2.8867097373091397,2.9344939907725696,123,1
TPHE_1,ever,preg_antibioticsYes,-0.0063574181122211856,0.5203671474435093,-0.012217178089459121,0.990252344714707,-1.0262770271014994,1.013562190877057,122,1
ICS_4,late,preg_membrane_18hrYes,-0.014957073656618584,1.4867501033958332,-0.010060247261766225,0.9919732194287096,-2.9289872763124514,2.8990731289992144,121,1
ICS_6,early,cmv_pcrTRUE,-47.094969016833446,14224.21560721843,-0.003310900953507337,0.9973582880732863,-27926.557559164958,27832.36762113129,89,1
ICS_8,early,preg_membrane_18hrYes,20.74835182814091,22590.992266832538,9.184347275707343e-4,0.999267195213789,-44257.59649116363,44299.09319481992,89,1
TPHE_2,ever,mode_deliveryVaginal Breech,-19.424716149024118,22221.973662997218,-8.741220039050386e-4,0.9993025516376449,-43574.49309562358,43535.64366332552,122,1
TPHE_2,late,mode_deliveryVaginal Breech,-19.444343332485403,22277.230426438047,-8.728348614381325e-4,0.9993035786283551,-43682.815979151055,43643.927292486085,121,1
TPHE_6,late,mode_deliveryVaginal Vertex,3018.3069575049954,4641257.706438256,6.50320914806791e-4,0.9994811190190824,-9093846.797661478,9099883.411576489,121,1
TPHE_6,late,preg_antibioticsYes,-2889.1194012758724,4453923.713055082,-6.486683624165933e-4,0.9994824375648423,-8732579.596989237,8726801.358186685,121,1
TPHE_6,late,mode_deliveryVaginal Breech,2659.8072087135006,4186994.3390989224,6.352545509497665e-4,0.9994931402357078,-8203849.097425175,8209168.711842601,121,1
TPHE_6,late,cmv_pcrTRUE,153.56021140035713,258932.77618663677,5.930504962016554e-4,0.9995268141930415,-507354.68111440766,507661.80153720843,121,1
ICS_6,early,mode_deliveryVaginal Breech,-19661.945496050015,40733537.878089175,-4.8269672904170446e-4,0.9996148637473035,-79857396.18655084,79818072.29555874,89,1
ICS_6,ever,cchorioYes,-24.39577191548848,57657.05802016024,-4.231185695766563e-4,0.9996624002360192,-113032.22949142956,112983.43794759859,123,1
ICS_6,ever,mode_deliveryVaginal Breech,-23.41292203850904,75345.9561875297,-3.1073893309199323e-4,0.9997520662068355,-147701.4870495967,147654.66120551966,123,1
ICS_8,late,GenderMale,-54.52828997392525,294328.66179645906,-1.852632687591734e-4,0.9998521812990188,-576938.7054110337,576829.6488310858,121,1
TPHE_3,ever,cmv_pcrTRUE,-28.57695816938018,419006.63469679106,-6.820168418110978e-5,0.9999455829292133,-821281.5809638798,821224.4270475411,122,1
TPHE_6,late,preg_membrane_18hrYes,814.0114330683053,17983683.251834862,4.526388847430642e-5,0.9999638846422367,-35247205.162163265,35248833.185029395,121,1
TPHE_3,ever,mode_deliveryVaginal Breech,-28.567494097697605,690820.1308892122,-4.135301335374521e-5,0.9999670050691117,-1354036.0240369537,1353978.8890487584,122,1
TPHE_6,late,cchorioYes,-302.90233690250653,8685123.564259656,-3.487599625513523e-5,0.999972172981051,-17023145.088285826,17022539.28361202,121,1
ICS_8,late,preg_antibioticsYes,-21.787466107990245,998230.5062112646,-2.182608723378282e-5,0.9999825853019748,-1956553.5796401869,1956510.0047079707,121,1
ICS_8,late,mode_deliveryVaginal Vertex,21.064662329908433,1019284.7596331309,2.066612115096295e-5,0.9999835108210031,-1997777.0642186066,1997819.1935432663,121,1
ICS_2,ever,mode_deliveryVaginal Breech,-29.96309841660926,1531404.3332684282,-1.956576572606397e-5,0.9999843887776079,-3001582.4563045357,3001522.5301077026,123,1
ICS_8,late,preg_membrane_18hrYes,29.592145984622448,1694038.0191201484,1.746840723208329e-5,0.9999860622275684,-3320284.9253295064,3320344.1096214755,121,1
ICS_8,late,cchorioYes,24.942558879410626,1536386.6193151758,1.6234558779565815e-5,0.9999870466961989,-3011292.831298865,3011342.716416624,121,1
ICS_6,early,preg_membrane_18hrYes,-541.6286809622866,37711927.68587468,-1.436226451943368e-5,0.9999885405708822,-73915919.89299533,73914836.63563341,89,1
TPHE_6,late,GenderMale,-56.14232775754443,8722710.40250517,-6.436339757585016e-6,0.9999948645438794,-17096568.53123789,17096456.246582378,121,1
ICS_8,late,mode_deliveryVaginal Breech,13.830760304345615,2381564.5137446625,5.807426263082314e-6,0.9999953663442467,-4667852.616179234,4667880.277699842,121,1
ICS_8,late,cmv_pcrTRUE,-4.057035294885422,713664.2651138859,-5.684795348745679e-6,0.99999546418956,-1398786.016658511,1398777.9025879214,121,1
ICS_5,early,preg_antibioticsYes,-40.85201676880705,11307145.949523186,-3.612937955446639e-6,0.9999971172925862,-22162046.913082216,22161965.209048677,89,1
ICS_4,early,GenderMale,-38.1562269135859,12541406.027093511,-3.0424201904599893e-6,0.9999975724999025,-24581193.969330195,24581117.656876367,89,1
ICS_4,early,mode_deliveryVaginal Vertex,-29.01061486906622,13325064.634874115,-2.17714627763532e-6,0.9999982628885985,-26117155.694968134,26117097.673738398,89,1
ICS_4,early,preg_antibioticsYes,-27.51596538580145,13534325.392377317,-2.0330503802796666e-6,0.9999983778604903,-26527305.28502493,26527250.253094155,89,1
ICS_6,early,cchorioYes,-65.2552247175574,34853791.20697428,-1.8722561436731092e-6,0.999998506155729,-68313496.02089432,68313365.51044488,89,1
TPHE_3,late,cmv_pcrTRUE,-34.346238896075,18794241.14418885,-1.8274874006655385e-6,0.999998541876018,-36836746.988849044,36836678.29637125,121,1
ICS_5,late,preg_membrane_18hrYes,-41.760579794518385,25830213.79693999,-1.6167338033983135e-6,0.9999987100330593,-50627260.802582175,50627177.281422585,121,1
ICS_4,early,cmv_pcrTRUE,-37.01044529116774,23064414.911785837,-1.604655718895151e-6,0.9999987196699764,-45206290.23754553,45206216.21665495,89,1
ICS_5,ever,preg_membrane_18hrYes,-41.03350798225252,25735074.564659853,-1.5944584842431706e-6,0.9999987278061926,-50440787.18024129,50440705.113225326,123,1
ICS_3,ever,preg_membrane_18hrYes,-37.50648236072097,26807825.629952375,-1.3990870754849656e-6,0.9999988836900232,-52543375.74118902,52543300.72822429,123,1
ICS_3,late,preg_membrane_18hrYes,-37.54730571277959,26915415.99797002,-1.395011160727051e-6,0.9999988869421327,-52754252.90332694,52754177.80871552,121,1
ICS_3,ever,cchorioYes,-40.75212415805794,30487149.851606935,-1.3366983911718448e-6,0.9999989334689913,-59754854.46127375,59754772.95702543,123,1
ICS_5,ever,cchorioYes,-37.803730577174484,30450150.86970905,-1.2414956739928854e-6,0.9999990094297694,-59682333.50836031,59682257.90089916,123,1
ICS_3,late,cchorioYes,-40.657713785618725,34222468.97856889,-1.1880415118815587e-6,0.99999905208002,-67076079.85570881,67075998.540281236,121,1
ICS_7,early,preg_membrane_18hrYes,-40.419450528907,34654868.35398646,-1.1663426366546108e-6,0.9999990693932176,-67923582.39326398,67923501.55436294,89,1
TPHE_4,late,cchorioYes,-31.477046398422587,27687003.25675674,-1.1368888899430068e-6,0.9999990928939073,-54266557.86028961,54266494.90619681,121,1
TPHE_4,ever,cchorioYes,-31.445189823660694,27687003.256756764,-1.1357382932364404e-6,0.9999990938119507,-54266557.82843308,54266494.93805343,122,1
ICS_5,late,cchorioYes,-37.78733585790847,34170161.00916633,-1.1058577057266957e-6,0.9999991176532101,-66973553.36530186,66973477.79063015,121,1
ICS_4,early,preg_membrane_18hrYes,45.716813173014934,41708820.33315538,1.0960946103928407e-6,0.9999991254430332,-81749242.13617137,81749333.56979772,89,1
ICS_6,late,cchorioYes,-34.85775885349306,33554431.999999993,-1.038842167064341e-6,0.9999991711238738,-65766721.577758834,65766651.862241134,121,1
TPHE_3,late,mode_deliveryVaginal Breech,-33.59557459140757,33881800.064403944,-9.91552235346047e-7,0.9999992088557802,-66408361.721806325,66408294.530657135,121,1
TPHE_5,early,mode_deliveryVaginal Breech,-36.48476816850089,38745320.69541,-9.416561152073028e-7,0.9999992486671241,-75940865.04777177,75940792.07823543,91,1
ICS_3,ever,mode_deliveryVaginal Breech,-36.918607762154224,39762431.17583539,-9.284796394590321e-7,0.9999992591804306,-77934402.02324513,77934328.18602961,123,1
ICS_3,late,mode_deliveryVaginal Breech,-36.89671547477112,39770506.24165164,-9.27740654106364e-7,0.9999992597700557,-77950229.13035269,77950155.33692174,121,1
ICS_5,early,preg_membrane_18hrYes,35.04038356094398,38991675.16942095,8.986631994827513e-7,0.9999992829705078,-76423648.2916815,76423718.37244862,89,1
ICS_6,late,mode_deliveryVaginal Breech,-34.10289425929252,38745320.69540996,-8.801809779143881e-7,0.999999297717187,-75940862.66589779,75940794.46010926,121,1
ICS_2,late,mode_deliveryVaginal Breech,-32.94527233825692,38745320.69540997,-8.503032559015531e-7,0.9999993215561601,-75940861.50827588,75940795.6177312,121,1
ICS_5,early,cchorioYes,-28.303940356564052,36392359.57141785,-7.777440289635312e-7,0.999999379450047,-71329053.06391935,71328996.45603864,89,1
ICS_4,early,cchorioYes,-25.325439188872174,36928656.145556726,-6.857936852359396e-7,0.9999994528158066,-72380191.37073037,72380140.719852,89,1
ICS_4,early,mode_deliveryVaginal Breech,18.600960576806322,42853371.1108179,4.3406061401108063e-7,0.9999996536697376,-83992588.77624251,83992625.97816367,89,1
ICS_5,early,mode_deliveryVaginal Breech,-1.6699145652076113,41759418.85221113,-3.998893210457574e-8,0.9999999680934485,-81848462.62024838,81848459.28041926,89,1
